,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
77194,56937,-1.05370838528288,-0.386384350733818,1.09926747364853,-1.94126194780401,-1.79314775385886,0.496923976231897,-1.36926288774364,0.789057137885399,-1.83061866601101,0.994534057675377,-0.30343682074584,-0.252622128267563,0.664857521323522,-0.568959860651387,-1.1939191045435,-0.0037829200234398,0.36638159664831,1.02307023667341,0.676074420158703,-0.514894146482638,-0.0751957453244561,0.227270104209744,0.0076571534927701,-0.502852520566213,-0.661407662048595,-0.338462664661204,-0.382515983415831,-0.224392998098875,65,0
239717,150231,-3.76668999561187,-1.42610479909628,-2.17361806309343,-0.115300133961639,2.00775827725956,-0.360541873578961,-1.2404136396146,0.929279215606039,0.153238845787152,-0.0750377431215603,0.684330553087536,1.46156033151311,0.570515186579347,1.11785898314707,0.583376161476555,-0.225125695807933,0.0213731897980504,-0.719999369540141,-0.913942542396473,-1.6120790063214,0.261293287474749,1.16892564708893,-1.73206991687409,-1.4124862377324,-0.804020037922442,-0.236302594541553,-0.607828268812189,-0.838601833585094,8.65,0
46984,43020,0.140387928867262,-0.531282408396024,1.16132192588745,-1.64852692028295,-0.998934951157537,0.0468529337147777,-0.311957291455908,0.402727527168068,1.88186208732999,-1.36786188731133,0.862594028694433,0.761311191375263,-1.70905328362873,-0.0631930677546911,-0.295179330590289,-0.894005826437669,0.343722660332729,0.0544233707426142,1.01794964695232,-0.105599553826512,-0.0003027509268587,0.167219342480299,0.26858662785913,0.0194688097161116,-0.617610983888255,-0.210328910572967,0.0143534622105495,-0.0731894308866847,60.11,0
18121,29204,1.21896325388265,-0.917382409507032,0.893622109587628,-0.628136366019493,-1.41523406479326,-0.247495157378553,-1.05152140242271,0.0807961820951811,-0.351445526042246,0.548166290950523,-0.160616932361933,-0.747100739453946,-0.0724170714645071,-0.332391492503611,1.41493758876738,1.21170635537093,0.357684543354294,-1.24475887811598,-0.151522194998143,0.153086431900318,0.439908408128467,1.10996120352423,-0.119153173931929,0.122678375110358,0.320396447691744,-0.0249461783904797,0.0405727241142245,0.0318348316796,69.99,0
218316,141264,-0.980694738681952,0.608153211985111,-0.795790222023317,-0.274220720756599,2.85635543442537,1.13224969509873,1.57823234976515,0.120688480354026,-0.579924560745649,-0.978083394494334,0.781988587213559,-0.326536159459718,-1.48292808443163,-0.935312528308268,-0.809231225103349,-0.483302151247541,0.924701858881674,-0.296235374716436,-1.48165564868962,-0.289002714058127,0.0495545544005425,0.455528681720721,-0.118528632887096,-1.10526481940647,0.391705679197431,-0.547423890469437,-0.0961887175482702,-0.0958190571010898,60.6,0
109644,71472,-1.49878491969908,-0.179831364893158,2.06445105417829,-0.78175669637182,-0.853079955437394,-0.457871831182749,-0.473030132098973,0.806431392562249,0.434703197703615,-1.23894586556393,0.396308442692554,0.337024208647804,-1.85421392269977,0.184273942213834,-1.56163168097711,0.425852518550428,-0.0503109399728172,0.142055545685482,0.012288896409877,-0.0718571406336707,0.0048309354800839,-0.325278377801945,0.0385795255314585,0.549890142960739,-0.232412001668438,0.752279061553433,-0.123713967369153,-0.0639858336062453,50.94,0
84036,60133,-2.76077538296482,2.59568951905714,-1.32211858627872,1.19552724904558,-2.15838535643565,-0.66410893685391,-1.27910769009761,2.27983047619526,-1.20303553119217,-1.01420213923756,-0.844537801145387,0.96028884301298,0.186603862966544,2.10011105421571,1.09431013683116,0.0657145812926053,1.16047239576842,-0.267705055973295,-0.142367757083506,-0.919794247997774,0.476704634411357,0.520343370101974,0.287132022523138,0.411134124161272,-0.195717883252291,-0.367248322188227,-1.24743601128279,-0.435030086674323,60.2,0
191255,129180,1.88098195811259,0.0642852769442029,-0.501115996517923,3.76405573137073,0.23397337693747,1.07451753365932,-0.520712506370866,0.432919188402003,-0.0886391433943518,1.53367878588894,-0.816305878809652,-0.896779097989501,-2.80658297554497,0.363844565700618,-2.29132688004727,0.833124908449325,-0.646967143818174,0.505996347347841,-0.803132983398416,-0.44203514986186,0.0739320562378948,0.30084416237257,0.0886736173208369,0.283661287697549,0.0526119282246658,0.113244114372619,-0.0295761548873269,-0.059641403256966,1.51,0
13455,23799,-0.38494535668246,1.02829968263786,1.35966080159561,0.238968918273113,0.0830470999051793,-0.51872388731815,0.39222021709983,0.113211397077475,1.22914177520715,-0.86077038942991,0.570661571084442,-3.70784967788941,-0.53090551011085,1.48537251527945,0.657288113634206,0.167401174879293,1.14881692406897,-0.0354484806461779,-0.637787782577203,-0.103905296722069,-0.411980952814302,-0.946889043887427,0.0566453968572429,-0.100486272916036,-0.332844128269809,0.0705328010225209,0.220131267737387,0.0836854712781756,4.49,0
197540,132066,2.23052334384437,-1.33601666734698,-1.7903034238589,-1.61855913545663,-0.606686642848964,-0.627418431909613,-0.573600539019266,-0.229004714000072,-1.80198891314233,1.76194645511567,0.621045327230931,-0.327695457745186,-0.287238351215658,0.158925536114155,-1.43939726251215,-1.03503071997638,0.64089992234732,-0.0387254946356002,0.338607331059436,-0.391184213575531,-0.108878992875528,0.0927587865664539,0.110467110348946,0.70090769542102,0.129798695236779,-0.0941412252345643,-0.0444370958961324,-0.0671552785024947,51.44,0
84813,60472,0.99001981500201,-0.300159796103961,1.31049762203869,1.83168097869827,-0.948938104865681,0.413040806028327,-0.518620217198446,0.286272045543372,1.30865937973057,-0.416969645488551,-0.909632793908242,0.797288665669038,-0.870380774740789,-0.605278445842257,-1.66258221748686,-1.2111571558543,0.9254149463276,-1.38526218508785,0.0444852332036218,-0.184918384371618,-0.379656566504332,-0.722891489773074,0.101191210529864,0.394335678627123,0.351061193177016,-0.531728726277008,0.0816283362629998,0.0368596614799945,45.01,0
145586,87067,-1.58314490193839,-0.603033414199656,-0.641298183432767,0.186659439591886,4.87234260504871,2.79948202272766,-0.16986464811925,0.93529275798219,-1.09586553821856,-0.26747428157954,-0.314849498630691,-0.121184613288577,-0.439855134518829,0.769851779941157,0.308537320523213,-1.26616632141992,0.181555389150303,-0.343421237532543,0.878461437308213,0.506248919270286,0.182724124898206,0.0752569183217726,-0.258357706967285,0.71726003745186,1.23166355132709,-0.16736508363186,0.0014298398614943,0.0749808888834971,17.95,0
57863,48113,1.0716621774877,-0.18932083028419,0.453372643763576,0.086043751741319,-0.682162444421274,-0.848356283977336,0.0234514728705991,-0.149727303600706,-0.198458928224603,-0.0249661812153494,1.77934502560476,1.35763941798188,0.760874787152141,0.298121653024727,0.324760256581012,0.434784793244101,-0.551490019808258,-0.146097699137388,0.183043909777435,0.150330296526462,-0.0037009913454669,-0.191927087204143,-0.0054217452003809,0.612385475151376,0.147949293837086,0.861638059875975,-0.0939051221344387,0.0137484901916899,86.11,0
170622,120276,2.00059006727596,-1.32418877002322,-1.6762065686318,-1.16785391151076,-0.179043189330468,0.274783102748121,-0.624379119050739,0.0143838377440528,-0.312021248716344,0.894984630930005,-0.194796620703103,-0.485356358414117,-0.264923962605097,0.0111321046765904,-0.571654967140817,1.46836834488313,-0.38479115851348,-0.508153743703528,1.32317748740666,0.251498878515574,0.232240717980315,0.35900042804249,-0.0709329843559821,-0.39406167223709,0.0204367898551652,-0.156837250460664,-0.0538216988638657,-0.050642662788217,136.7,0
90575,63076,1.1112578481406,-0.358568768872016,-0.407713912992969,0.129220460479496,1.53248197083216,3.86488281375331,-1.03649027848823,1.02148644045873,0.343698483006725,0.0330466497032137,-0.216389785901771,0.0437347432336586,0.207106321215661,0.0918344974900875,1.60960638427458,1.02207307193563,-1.21854495855425,0.810310404080926,-0.366447872616251,0.136545587130743,0.104883957206803,0.0548706244132247,-0.103277256200236,0.997946731747183,0.480749386924919,-0.33864030627319,0.0548329808661,0.0449943502813998,68,0
182683,125506,2.34959089950027,-1.08928510367877,-1.73819231030841,-1.7965734925638,-0.412789212713496,-0.724504364195423,-0.53876617496744,-0.377602853213253,-1.83597286813741,1.62932098080972,-1.00779082558918,-0.638044550292789,1.22693943254895,-0.1643626193093,0.133143642984696,-0.581443145337506,0.285251878166997,-0.416766753325022,0.0110890883000241,-0.335063637702282,-0.325535247740836,-0.545610171266291,0.261522857425268,0.241412072624418,-0.0927957342766019,-0.319168594521101,-0.0226511014149702,-0.0515385292380744,28,0
181247,124890,1.12708012858862,-2.56448462267364,-1.71330379607946,-0.245846129418004,-0.964704082642751,0.251542330870806,-0.0948026578757772,-0.0624263452395453,-0.387761135342905,0.798736187591933,0.0077561181618641,0.0647115574973439,-0.42194800616131,0.38415686115005,-0.34309846014028,-0.91965753652472,-0.522997594032975,1.79428440404764,-0.458009934095666,0.473065645803831,-0.0936819825839859,-0.964422669820894,-0.177576535824444,0.188414940533699,-0.550035128080674,0.44229978973653,-0.150740537206652,0.0294421463760848,538,0
232293,147116,-2.83543713613098,-2.72769250196026,-1.62384151019007,-0.951606148943009,2.3524323724239,-1.65322026941854,0.371071799959502,0.244060167307782,-2.34602384749206,0.0276761171989259,-0.405977400274811,-0.291794588688569,-0.585677024400691,1.39306143965203,-1.2221874512039,-1.70078522671295,-0.133934402346684,1.78768671435331,-0.315113329005786,0.642733785847969,0.371307960017914,0.0196816196421256,-0.0601469343433521,0.144537582081668,0.767125073348961,0.974892948794462,-0.172334811033036,-0.408707964249587,222.4,0
59690,48959,1.10354727180366,0.137583449130558,0.178626451826609,1.0764281837552,-0.159354989760701,-0.48520128905199,0.203326059683524,0.0077050768972484,-0.223002018011912,0.209207615723661,0.908095429370422,0.19542192595997,-1.33699586215631,0.906008091046819,0.301059330712899,0.515319542041352,-0.704763875411522,0.0686064087870553,0.259738568269197,-0.0944526246682985,-0.424332926372561,-1.50198178273199,0.14066589073336,-0.103863880647183,0.199496744496025,-0.835556523355771,-0.0124478054328422,0.0229891308301273,60.95,0
134874,81006,-0.42551061477387,0.866106135828312,1.25561035032543,0.0757145233123229,0.167614247383222,-0.699065088097411,1.0864248109336,-0.14825175364863,-0.802362446488559,-0.563912420117838,0.105933152108523,0.27383535862759,0.294575813532812,0.284039544012058,0.763724036883875,-0.503435686077347,0.103423631287797,-0.900300775821649,-0.442436643697085,0.0332559844594586,0.102944273708678,0.260549599644476,-0.0500059459007742,0.43620610494814,0.0186233249272115,0.332798970690554,0.0041124056733153,0.050624004123107,48.76,0
4300,3758,1.08370768609222,-0.726404922715327,0.661053670164466,-0.550319902970157,-0.477059518564925,0.859638400870965,-0.903884467344605,0.299259264790469,0.497895868410456,0.0268921880558597,1.97961867610744,-2.68714316403689,1.46585944180841,1.481963657022,1.17571555153044,-0.136017217540197,2.28827797509718,-3.31728940955317,-1.2866756144805,-0.0154850185201245,-0.0710154292782198,-0.0770648875784385,0.264519847210742,-0.727240018624938,-0.181825962409175,-0.416880724213268,0.0424440960993844,0.0147235446714575,68.9,0
53218,45867,-0.908778839831597,1.32523842748073,1.17644534910741,-0.0908509976766412,-0.0859745087271577,-0.84925012136817,0.546341417072032,0.097315975990508,-0.234802031043816,0.288746856511045,1.66628180585371,0.542402267423093,-0.293698350766866,-0.302559514128439,0.246972331903653,0.494701871005356,-0.170049430897003,0.293585745684912,0.0659854618314478,0.347732685153183,-0.26609281603283,-0.610891651837335,0.0241454684843193,0.46991940459854,-0.122505909721364,0.0524189332458719,0.449975744657218,0.231214834521936,7.98,0
153090,97881,1.94869459010721,0.530888095168708,-2.24245765621292,1.70653494826703,1.09698727990986,-0.862759104530598,0.669453613074948,-0.449413543527348,1.33812154068541,-0.766642004245938,0.43846259223957,-2.26332159956942,1.82771606984278,0.355586815262365,-1.10313712793312,-0.259023792342204,1.69325614241135,0.274330399875607,-0.634536120650085,-0.145731421939074,-0.159636749927837,-0.085274521883375,-0.0305198023187455,0.503862261405297,0.462816426275283,-0.564374232538436,-0.0335585690071402,-0.0201330106812318,53.23,0
203069,134631,1.58954207888827,-1.10148672540796,-1.5869480156889,0.225377944143329,0.0555441298751324,0.38115909794981,-0.0601765536366542,0.100433623068483,0.968520998171707,-0.0263184275366934,-0.115093275557728,0.173907854576096,-1.1299798739323,0.602079048102411,0.0054662302461537,0.357960104113818,-0.867789706521313,0.69321238236502,0.459635057713799,0.217386454946761,0.103161421773405,-0.165379082347599,-0.0798648401884903,-0.235965406745014,-0.102291351616395,-0.395214839489376,-0.0507160504231328,-0.019982246298643,239.97,0
40405,40223,-2.10301792257205,1.95940596569888,0.264526859319528,-0.777493918482648,-0.751992780387297,-0.29583611450122,-0.478283162204878,1.49633141545441,-0.493371358590493,-0.60991833636181,0.920998226286786,1.77168194096045,0.658112239094721,0.781123591294398,-0.914103126514402,0.184181520125406,0.183793118156018,-0.545284923788849,-0.370530985253391,-0.0336737110282381,-0.0384315287069011,-0.169988185401542,0.098779994341921,0.0458060559513214,-0.122699857688021,0.319258549070262,0.153804751622384,0.101439713571069,1,0
62473,50280,-0.398382457082386,1.00374066815299,1.24738716814587,-0.345616072084846,0.423805003373422,-0.0875981133988172,0.618229737464455,0.108627498708636,-0.66421834106031,-0.15560081571191,0.633455406255577,0.595139182509727,0.522671575080764,0.203387584652964,0.160734082092259,0.615965919912047,-0.969220153757165,0.360180795455709,0.61179225637922,0.164470563639951,-0.225141540118061,-0.599158907666382,-0.139514098143438,-0.504537502792343,-0.098855212692902,0.103563931946826,0.262889738861717,0.103415677849072,3.87,0
248326,153890,-0.142214865075348,0.756528876702169,0.230773647235508,-0.577620442720367,0.389941181169381,-1.10667150844875,0.872412966078555,-0.151469155907231,0.197021275673461,-0.269479366327432,-1.05717742949944,-0.42779856254387,-1.09651960473016,0.30417663915748,-0.22274060563892,-0.112379572522139,-0.295507785523531,-0.70763160321044,-0.142758354779033,-0.123979045872218,-0.24823853238462,-0.64127698111781,0.120141330836574,-0.0514484275481097,-0.546676445158257,0.134816296571872,0.102534663293765,0.104319732200761,2.99,0
41114,40541,-5.18483719551306,-1.06633386669531,-0.750962769271412,-1.65843643118752,-4.35370704156225,-0.914608763799495,-1.48815406647131,2.05997044218791,-1.7764195791511,0.756035644188229,-1.31706112380422,-1.26436351151236,-1.04333395405194,1.01652328914447,0.67629342247586,0.979544619668768,1.09573107705629,0.664702708658552,-1.30895825750703,-0.300896304735172,-0.121407473200634,-0.543724841368621,-0.902547315202982,0.725709664912702,0.241835818170708,-0.328319256228167,0.296983437815195,-0.286088279053271,215.09,0
275247,166443,-1.21241681712724,1.25605763338984,1.79744861598994,-0.475963814481903,-0.263962641632923,-0.313011392905096,0.351880272117384,0.214138186019059,0.236792886312719,-0.641720858364111,-0.799663285846828,0.388016149716366,0.541320632301658,-0.20337084326862,0.682037397615179,-0.125867805600921,-0.278473066996764,-0.141934812972124,0.338917272559692,0.08166564538414,-0.187964273381564,-0.403003017752252,-0.241275911783279,-0.0377705749752214,0.339793534433124,-0.449842401897458,-0.237478085244441,-0.148911275708889,5.03,0
115658,73959,-1.00506800274458,0.282795204569948,1.89684754937463,-1.84336078148804,-1.19931865384091,-0.1342677727513,-0.797579834784976,0.817445642888989,-1.1613274656337,0.0225743376419626,1.23270341572451,-0.457355302316103,-0.898004852678769,0.127313874899406,0.0811330322949972,1.63603676179344,0.134789480019392,-0.626507681345537,-0.488468663424882,0.0132809863697937,0.540080431811279,1.37048774380123,-0.186765600792642,0.223768989368824,-0.008294144849422,-0.177408335603441,0.228344521313657,0.0908712155757444,9.98,0
210481,138004,-2.33085701283567,-0.482034788631075,-0.461326575665972,-0.484041165872708,1.68172942064517,1.21110368496026,0.670793149575871,0.720718657158863,-0.825883358211046,-0.978743081945658,0.801785373301573,0.280976579738902,-1.00203741728746,1.24695159596396,0.736873756568911,-1.01419803054899,0.503371395311107,-0.7617947115239,-0.14064546457496,-0.278572685848574,0.214326801546661,0.455120574985175,-0.825679065604786,-0.746964561690533,0.740699064161199,0.0687092750828236,0.102867610520232,-0.453419412468527,183.46,0
3450,2940,-0.438914254349816,0.671404018469542,1.29489991078275,-1.9578909646382,0.0905224722768243,-1.34155190415719,1.10099353922552,-0.33320506616763,0.807928201802365,-1.19180901791231,0.339910595600989,0.434177485569628,-0.425684961710823,0.159117899624673,1.10711312456505,-1.02422790196356,-0.0929861397063067,-0.568483207234643,-0.65968492416564,-0.0250565550230306,0.121962190364248,0.759278083061699,-0.199556796535254,0.609513586959053,-0.0739557534112716,-0.84242620922144,0.255421657253463,-0.0119012377667125,1,0
171178,120529,-0.519046074566188,0.184459135253496,1.27262027655163,-0.865466886887529,0.624514969849891,-0.983848045378898,0.735411862332376,-0.133747779378185,-0.220153788313475,-0.287614291142292,0.846016943888137,-0.316083266433434,-1.81467009617259,0.60125990910909,-0.0390155018244023,0.543147001066905,-0.858991918800748,0.02033391241463,0.218884119430205,-0.003024955629221,-0.346544793134566,-1.18459029602572,0.243384267115861,-0.0210382642837816,-0.939555535136895,-0.0621933235887667,-0.118572742676707,-0.0693204572810005,21.49,0
110625,71901,-1.44092975174201,1.42603166749072,0.966459487130588,0.154394196064919,-0.697338781983009,-0.849478378575176,-0.0230191226637054,0.812606537415857,-0.800533440955431,-0.721864070736772,0.126931771948218,0.889987800789386,0.726692847948133,0.667698525579573,0.930142971009455,-0.0348303853425663,0.367166841992857,-0.9828274938068,-0.550502748777723,-0.144833679303462,-0.0605287995627952,-0.350087571944166,0.256796737210776,0.604518043153514,-0.261287835788443,0.0600240932612043,-0.0645595044416007,-0.0700752129095955,8.98,0
186721,127226,2.04830354345831,-0.382879861248395,-0.646949652595739,0.281539825775043,-0.257838953528508,-0.0100751300099639,-0.571795382265225,-0.0387014215392996,1.43370158951622,-0.184646331916299,-1.79649220587629,0.51897849369146,1.00344348272728,-0.400876428661768,0.472208230050667,0.342491658028138,-0.915325454196532,0.447964250016014,0.152904459759377,-0.142814980548929,0.133842894850683,0.685342201622724,-0.0177767530596884,-0.95896145085354,0.0655117404020882,-0.153126765258124,0.045015529153425,-0.0452618689210515,9.99,0
218568,141364,1.55109012189531,-1.09842392442465,-3.34494455269143,-0.590758086241366,2.42797192033188,3.14034023779593,0.195243007537113,0.582981305721325,0.444620943577622,-0.217657929346602,0.0264195757982357,0.426985052640917,-0.220149115220955,0.849588267376193,0.839972330121777,-0.64902614987836,-0.394222088624512,-0.367147934042173,-0.164543569995595,0.351237003046728,0.264928012286818,0.234917901426627,-0.179677181413326,0.727286804166569,0.312593295204783,-0.526217432055703,-0.039178016135485,-0.0192248422218313,269.96,0
203735,134941,-1.77192426469134,-1.50732887992656,0.113718623754162,-1.79639073200119,-0.48895894246661,-0.731008971625729,1.15277569748681,-0.42184366275242,1.11560213200353,-1.06444010684433,-0.734456430116754,0.034051952614387,-0.112960395887179,-0.305496046045853,0.0660657443315495,0.920147195062727,-1.10187606406199,-0.0613921227301357,-1.44559228273686,-0.928068674986122,0.124516772282013,0.969015414050982,-0.117928883252833,1.28965177971528,-1.35807240154403,0.457526595044107,0.396775400094125,0.155064196344157,425.73,0
119786,75583,1.26420831036732,0.278760315289501,0.653788885921323,0.911106659191132,-0.203314323180846,-0.122541882866181,-0.209526345858461,-0.0682012054773304,0.202480518815703,-0.0799521679074486,-0.901543950043211,0.678596318231915,1.60907681933133,-0.206442444062123,1.2071783981784,0.672130021301495,-0.995264493111899,0.155192030652584,-0.187096938615079,-0.0196188064158699,-0.0999109666889962,-0.192642512048404,-0.0588533963897794,-0.451121340759032,0.478192345100196,-0.463719280366451,0.0574722499673177,0.0309703881980732,1.99,0
155247,104899,-0.626744345024693,0.853983838914261,2.2501746749885,-0.332311195811366,0.351426867129967,0.255580505515881,0.416515621674623,-0.127280868349944,1.32784743256925,-0.868466836218853,1.74204607587538,-1.94593260434481,1.74532696162857,1.37312728886057,-0.034174835054523,-0.0592795241503706,-0.0296247269822175,1.01075626233537,0.885508958269686,0.0579847799304905,-0.257691683600102,-0.349735320524675,-0.357560449648673,-0.495876515731233,0.25316810756263,-0.735252477231141,-0.216272242676839,-0.156671134966464,2.12,0
49992,44295,1.12480582961793,-0.175146743327224,1.22465800829474,0.812233814100441,-0.841623124809383,0.188305072522424,-0.640214425979508,0.165809016352236,0.808330899095486,-0.310546307077024,-0.37835956955233,0.94010914577588,0.804171451405504,-0.531946846949695,0.367323609281714,-0.165132216734646,0.0597392585526164,-0.778715147335267,-0.406413148044092,-0.0675109756077174,-0.0507908460403419,0.104025336202538,0.0453842145547744,0.144325343697198,0.205312823837157,0.342707818289382,0.0370775469370017,0.0268661501795557,16.22,0
253359,156213,-0.0148250172092059,0.636737794602412,-1.93787663172919,-1.73771507487129,3.53056243298275,3.01692014478623,0.864352746845275,0.615818185697353,-0.627798357401453,-0.407373235494613,-0.299532062513577,-0.142415106833839,-0.532492337473942,0.659412493734776,-0.370102280608151,-0.701731403369194,-0.299842194125827,-0.760556245158217,-0.22311062422043,-0.14257142509212,0.193880991855464,0.504253687449027,-0.278256551278218,0.777479622465622,0.160790327266727,0.642622808330793,-0.151471394680907,0.030310833668976,0.76,0
122881,76724,-1.20962137223717,2.02403379537591,-2.62932330414933,-0.233441487134481,1.85466503958063,2.91654958712285,-0.67893411015271,2.03957236321185,-0.776899714375779,0.216453442143504,-0.711240853724064,0.272415025721368,0.0762155268702242,1.4488177339855,0.767386988516831,0.0918321588125971,-0.155745268067532,0.408078773347549,0.680797788875087,0.0932694153186867,0.147333479373392,0.226527302452039,0.162609002275931,0.995090464168756,-0.378774991779794,-0.383220926974663,0.275848213287737,0.157920543895004,0.89,0
